Timestamp              RA (HHMMSS)  DEC (DDMMSS)  Distance (km)
2020-12-15 02:20:00    010640       091151        100542378.895
2020-12-15 02:30:00    010641       091154        100552283.614
2020-12-15 02:40:00    010642       091157        100562188.720
2020-12-15 02:50:00    010642       091201        100572094.214
2020-12-15 03:00:00    010643       091204        100582000.095
2020-12-15 03:10:00    010644       091207        100591906.363
2020-12-15 03:20:00    010645       091210        100601813.018
2020-12-15 03:30:00    010645       091214        100611720.060
2020-12-15 03:40:00    010646       091217        100621627.489
2020-12-15 03:50:00    010647       091220        100631535.305
2020-12-15 04:00:00    010647       091223        100641443.507
2020-12-15 04:10:00    010648       091227        100651352.096
2020-12-15 04:20:00    010649       091230        100661261.072
2020-12-15 04:30:00    010649       091233        100671170.434
2020-12-15 04:40:00    010650       091236        100681080.183
2020-12-15 04:50:00    010651       091240        100690990.318
2020-12-15 05:00:00    010651       091243        100700900.840
2020-12-15 05:10:00    010652       091246        100710811.747
2020-12-15 05:20:00    010653       091249        100720723.041
2020-12-15 05:30:00    010653       091253        100730634.721
2020-12-15 05:40:00    010654       091256        100740546.787
2020-12-15 05:50:00    010655       091259        100750459.239
2020-12-15 06:00:00    010655       091302        100760372.076
2020-12-15 06:10:00    010656       091306        100770285.300
2020-12-15 06:20:00    010657       091309        100780198.909
2020-12-15 06:30:00    010657       091312        100790112.904
2020-12-15 06:40:00    010658       091315        100800027.285
2020-12-15 06:50:00    010659       091319        100809942.051
2020-12-15 07:00:00    010659       091322        100819857.203
2020-12-15 07:10:00    010700       091325        100829772.740
2020-12-15 07:20:00    010701       091328        100839688.662
2020-12-15 07:30:00    010702       091332        100849604.969
2020-12-15 07:40:00    010702       091335        100859521.662
2020-12-15 07:50:00    010703       091338        100869438.740
2020-12-15 08:00:00    010704       091341        100879356.202
2020-12-15 08:10:00    010704       091345        100889274.050
2020-12-15 08:20:00    010705       091348        100899192.283
2020-12-15 08:30:00    010706       091351        100909110.900
2020-12-15 08:40:00    010706       091354        100919029.902
2020-12-15 08:50:00    010707       091358        100928949.289
2020-12-15 09:00:00    010708       091401        100938869.061
2020-12-15 09:10:00    010708       091404        100948789.216
2020-12-15 09:20:00    010709       091407        100958709.757
2020-12-15 09:30:00    010710       091411        100968630.682
2020-12-15 09:40:00    010710       091414        100978551.991
2020-12-15 09:50:00    010711       091417        100988473.684
2020-12-15 10:00:00    010712       091420        100998395.761
2020-12-15 10:10:00    010712       091424        101008318.223
2020-12-15 10:20:00    010713       091427        101018241.069
2020-12-15 10:30:00    010714       091430        101028164.298
2020-12-15 10:40:00    010714       091433        101038087.911
2020-12-15 10:50:00    010715       091437        101048011.909
2020-12-15 11:00:00    010716       091440        101057936.290
2020-12-15 11:10:00    010717       091443        101067861.054
2020-12-15 11:20:00    010717       091446        101077786.202
2020-12-15 11:30:00    010718       091450        101087711.734
2020-12-15 11:40:00    010719       091453        101097637.649
2020-12-15 11:50:00    010719       091456        101107563.948
2020-12-15 12:00:00    010720       091460        101117490.630
2020-12-15 12:10:00    010721       091503        101127417.695
2020-12-15 12:20:00    010721       091506        101137345.143
2020-12-15 12:30:00    010722       091509        101147272.974
2020-12-15 12:40:00    010723       091513        101157201.188
2020-12-15 12:50:00    010723       091516        101167129.786
2020-12-15 13:00:00    010724       091519        101177058.766
2020-12-15 13:10:00    010725       091522        101186988.129
2020-12-15 13:20:00    010725       091526        101196917.874
2020-12-15 13:30:00    010726       091529        101206848.003
2020-12-15 13:40:00    010727       091532        101216778.514
2020-12-15 13:50:00    010727       091535        101226709.407
2020-12-15 14:00:00    010728       091539        101236640.683
2020-12-15 14:10:00    010729       091542        101246572.341
2020-12-15 14:20:00    010729       091545        101256504.382
2020-12-15 14:30:00    010730       091548        101266436.805
2020-12-15 14:40:00    010731       091552        101276369.609
2020-12-15 14:50:00    010732       091555        101286302.797
2020-12-15 15:00:00    010732       091558        101296236.366
2020-12-15 15:10:00    010733       091602        101306170.316
2020-12-15 15:20:00    010734       091605        101316104.649
2020-12-15 15:30:00    010734       091608        101326039.364
2020-12-15 15:40:00    010735       091611        101335974.460
2020-12-15 15:50:00    010736       091615        101345909.938
2020-12-15 16:00:00    010736       091618        101355845.798
2020-12-15 16:10:00    010737       091621        101365782.039
2020-12-15 16:20:00    010738       091624        101375718.661
2020-12-15 16:30:00    010738       091628        101385655.665
2020-12-15 16:40:00    010739       091631        101395593.051
2020-12-15 16:50:00    010740       091634        101405530.817
2020-12-15 17:00:00    010740       091637        101415468.965
2020-12-15 17:10:00    010741       091641        101425407.493
2020-12-15 17:20:00    010742       091644        101435346.403
2020-12-15 17:30:00    010742       091647        101445285.693
2020-12-15 17:40:00    010743       091651        101455225.365
2020-12-15 17:50:00    010744       091654        101465165.417
2020-12-15 18:00:00    010745       091657        101475105.850
2020-12-15 18:10:00    010745       091700        101485046.664
2020-12-15 18:20:00    010746       091704        101494987.858
2020-12-15 18:30:00    010747       091707        101504929.433
2020-12-15 18:40:00    010747       091710        101514871.388
2020-12-15 18:50:00    010748       091713        101524813.723
2020-12-15 19:00:00    010749       091717        101534756.439
2020-12-15 19:10:00    010749       091720        101544699.535
2020-12-15 19:20:00    010750       091723        101554643.011
2020-12-15 19:30:00    010751       091727        101564586.867
2020-12-15 19:40:00    010751       091730        101574531.104
2020-12-15 19:50:00    010752       091733        101584475.720
2020-12-15 20:00:00    010753       091736        101594420.716
2020-12-15 20:10:00    010753       091740        101604366.092
2020-12-15 20:20:00    010754       091743        101614311.847
2020-12-15 20:30:00    010755       091746        101624257.982
2020-12-15 20:40:00    010755       091749        101634204.497
2020-12-15 20:50:00    010756       091753        101644151.391
2020-12-15 21:00:00    010757       091756        101654098.665
2020-12-15 21:10:00    010758       091759        101664046.318
2020-12-15 21:20:00    010758       091803        101673994.351
2020-12-15 21:30:00    010759       091806        101683942.762
2020-12-15 21:40:00    010760       091809        101693891.553
2020-12-15 21:50:00    010800       091812        101703840.723
2020-12-15 22:00:00    010801       091816        101713790.271
2020-12-15 22:10:00    010802       091819        101723740.199
2020-12-15 22:20:00    010802       091822        101733690.506
2020-12-15 22:30:00    010803       091825        101743641.191
2020-12-15 22:40:00    010804       091829        101753592.255
2020-12-15 22:50:00    010804       091832        101763543.698
2020-12-15 23:00:00    010805       091835        101773495.519
2020-12-15 23:10:00    010806       091839        101783447.719
2020-12-15 23:20:00    010806       091842        101793400.297
2020-12-15 23:30:00    010807       091845        101803353.253
2020-12-15 23:40:00    010808       091848        101813306.588
2020-12-15 23:50:00    010808       091852        101823260.301
2020-12-16 00:00:00    010809       091855        101833214.393
2020-12-16 00:10:00    010810       091858        101843168.862
2020-12-16 00:20:00    010811       091902        101853123.709
2020-12-16 00:30:00    010811       091905        101863078.934
2020-12-16 00:40:00    010812       091908        101873034.537
2020-12-16 00:50:00    010813       091911        101882990.518
2020-12-16 01:00:00    010813       091915        101892946.877
2020-12-16 01:10:00    010814       091918        101902903.613
2020-12-16 01:20:00    010815       091921        101912860.726
2020-12-16 01:30:00    010815       091925        101922818.218
2020-12-16 01:40:00    010816       091928        101932776.086
2020-12-16 01:50:00    010817       091931        101942734.332
2020-12-16 02:00:00    010817       091934        101952692.956
2020-12-16 02:10:00    010818       091938        101962651.956
2020-12-16 02:20:00    010819       091941        101972611.334
2020-12-16 02:30:00    010819       091944        101982571.088
2020-12-16 02:40:00    010820       091947        101992531.220
2020-12-16 02:50:00    010821       091951        102002491.729
2020-12-16 03:00:00    010822       091954        102012452.614
2020-12-16 03:10:00    010822       091957        102022413.877
2020-12-16 03:20:00    010823       092001        102032375.516
2020-12-16 03:30:00    010824       092004        102042337.531
2020-12-16 03:40:00    010824       092007        102052299.923
2020-12-16 03:50:00    010825       092010        102062262.692
2020-12-16 04:00:00    010826       092014        102072225.837
2020-12-16 04:10:00    010826       092017        102082189.359
2020-12-16 04:20:00    010827       092020        102092153.256
2020-12-16 04:30:00    010828       092024        102102117.530
2020-12-16 04:40:00    010828       092027        102112082.180
2020-12-16 04:50:00    010829       092030        102122047.206
2020-12-16 05:00:00    010830       092033        102132012.609
2020-12-16 05:10:00    010830       092037        102141978.387
2020-12-16 05:20:00    010831       092040        102151944.541
2020-12-16 05:30:00    010832       092043        102161911.070
2020-12-16 05:40:00    010833       092047        102171877.976
2020-12-16 05:50:00    010833       092050        102181845.257
2020-12-16 06:00:00    010834       092053        102191812.913
2020-12-16 06:10:00    010835       092057        102201780.945
2020-12-16 06:20:00    010835       092060        102211749.353
2020-12-16 06:30:00    010836       092103        102221718.136
2020-12-16 06:40:00    010837       092106        102231687.294
2020-12-16 06:50:00    010837       092110        102241656.827
2020-12-16 07:00:00    010838       092113        102251626.736
2020-12-16 07:10:00    010839       092116        102261597.019
2020-12-16 07:20:00    010839       092120        102271567.678
2020-12-16 07:30:00    010840       092123        102281538.711
2020-12-16 07:40:00    010841       092126        102291510.120
2020-12-16 07:50:00    010841       092129        102301481.903
2020-12-16 08:00:00    010842       092133        102311454.061
2020-12-16 08:10:00    010843       092136        102321426.593
2020-12-16 08:20:00    010843       092139        102331399.500
2020-12-16 08:30:00    010844       092143        102341372.782
2020-12-16 08:40:00    010845       092146        102351346.438
2020-12-16 08:50:00    010846       092149        102361320.468
2020-12-16 09:00:00    010846       092152        102371294.873
2020-12-16 09:10:00    010847       092156        102381269.652
2020-12-16 09:20:00    010848       092159        102391244.805
2020-12-16 09:30:00    010848       092202        102401220.332
2020-12-16 09:40:00    010849       092206        102411196.233
2020-12-16 09:50:00    010850       092209        102421172.508
2020-12-16 10:00:00    010850       092212        102431149.156
2020-12-16 10:10:00    010851       092216        102441126.179
2020-12-16 10:20:00    010852       092219        102451103.575
2020-12-16 10:30:00    010852       092222        102461081.345
2020-12-16 10:40:00    010853       092225        102471059.489
2020-12-16 10:50:00    010854       092229        102481038.006
2020-12-16 11:00:00    010854       092232        102491016.896
2020-12-16 11:10:00    010855       092235        102500996.160
2020-12-16 11:20:00    010856       092239        102510975.797
2020-12-16 11:30:00    010857       092242        102520955.807
2020-12-16 11:40:00    010857       092245        102530936.191
2020-12-16 11:50:00    010858       092249        102540916.947
2020-12-16 12:00:00    010859       092252        102550898.077
2020-12-16 12:10:00    010859       092255        102560879.579
2020-12-16 12:20:00    010900       092258        102570861.455
2020-12-16 12:30:00    010901       092302        102580843.703
2020-12-16 12:40:00    010901       092305        102590826.324
2020-12-16 12:50:00    010902       092308        102600809.317
2020-12-16 13:00:00    010903       092312        102610792.683
2020-12-16 13:10:00    010903       092315        102620776.422
2020-12-16 13:20:00    010904       092318        102630760.533
2020-12-16 13:30:00    010905       092322        102640745.016
2020-12-16 13:40:00    010906       092325        102650729.872
2020-12-16 13:50:00    010906       092328        102660715.099
2020-12-16 14:00:00    010907       092331        102670700.699
2020-12-16 14:10:00    010908       092335        102680686.671
2020-12-16 14:20:00    010908       092338        102690673.016
2020-12-16 14:30:00    010909       092341        102700659.732
2020-12-16 14:40:00    010910       092345        102710646.819
2020-12-16 14:50:00    010910       092348        102720634.279
2020-12-16 15:00:00    010911       092351        102730622.111
2020-12-16 15:10:00    010912       092355        102740610.314
2020-12-16 15:20:00    010912       092358        102750598.888
2020-12-16 15:30:00    010913       092401        102760587.834
2020-12-16 15:40:00    010914       092404        102770577.152
2020-12-16 15:50:00    010914       092408        102780566.841
2020-12-16 16:00:00    010915       092411        102790556.901
2020-12-16 16:10:00    010916       092414        102800547.333
2020-12-16 16:20:00    010917       092418        102810538.135
2020-12-16 16:30:00    010917       092421        102820529.309
2020-12-16 16:40:00    010918       092424        102830520.854
2020-12-16 16:50:00    010919       092428        102840512.769
2020-12-16 17:00:00    010919       092431        102850505.056
2020-12-16 17:10:00    010920       092434        102860497.713
2020-12-16 17:20:00    010921       092438        102870490.742
2020-12-16 17:30:00    010921       092441        102880484.140
2020-12-16 17:40:00    010922       092444        102890477.910
2020-12-16 17:50:00    010923       092447        102900472.050
2020-12-16 18:00:00    010923       092451        102910466.560
2020-12-16 18:10:00    010924       092454        102920461.441
2020-12-16 18:20:00    010925       092457        102930456.692
2020-12-16 18:30:00    010925       092501        102940452.313
2020-12-16 18:40:00    010926       092504        102950448.304
2020-12-16 18:50:00    010927       092507        102960444.666
2020-12-16 19:00:00    010928       092511        102970441.397
2020-12-16 19:10:00    010928       092514        102980438.499
2020-12-16 19:20:00    010929       092517        102990435.970
2020-12-16 19:30:00    010930       092521        103000433.811
2020-12-16 19:40:00    010930       092524        103010432.022
2020-12-16 19:50:00    010931       092527        103020430.603
2020-12-16 20:00:00    010932       092530        103030429.553
2020-12-16 20:10:00    010932       092534        103040428.873
2020-12-16 20:20:00    010933       092537        103050428.562
2020-12-16 20:30:00    010934       092540        103060428.621
2020-12-16 20:40:00    010934       092544        103070429.049
2020-12-16 20:50:00    010935       092547        103080429.846
2020-12-16 21:00:00    010936       092550        103090431.012
2020-12-16 21:10:00    010937       092554        103100432.548
2020-12-16 21:20:00    010937       092557        103110434.452
2020-12-16 21:30:00    010938       092600        103120436.725
2020-12-16 21:40:00    010939       092604        103130439.368
2020-12-16 21:50:00    010939       092607        103140442.379
2020-12-16 22:00:00    010940       092610        103150445.759
2020-12-16 22:10:00    010941       092614        103160449.508
2020-12-16 22:20:00    010941       092617        103170453.625
2020-12-16 22:30:00    010942       092620        103180458.111
2020-12-16 22:40:00    010943       092624        103190462.965
2020-12-16 22:50:00    010943       092627        103200468.188
2020-12-16 23:00:00    010944       092630        103210473.779
2020-12-16 23:10:00    010945       092633        103220479.738
2020-12-16 23:20:00    010946       092637        103230486.065
2020-12-16 23:30:00    010946       092640        103240492.761
2020-12-16 23:40:00    010947       092643        103250499.825
2020-12-16 23:50:00    010948       092647        103260507.256
2020-12-17 00:00:00    010948       092650        103270515.056
2020-12-17 00:10:00    010949       092653        103280523.223
2020-12-17 00:20:00    010950       092657        103290531.758
2020-12-17 00:30:00    010950       092660        103300540.661
2020-12-17 00:40:00    010951       092703        103310549.932
2020-12-17 00:50:00    010952       092707        103320559.570
2020-12-17 01:00:00    010952       092710        103330569.575
2020-12-17 01:10:00    010953       092713        103340579.948
2020-12-17 01:20:00    010954       092717        103350590.689
2020-12-17 01:30:00    010954       092720        103360601.796
2020-12-17 01:40:00    010955       092723        103370613.271
2020-12-17 01:50:00    010956       092727        103380625.113
2020-12-17 02:00:00    010957       092730        103390637.322
2020-12-17 02:10:00    010957       092733        103400649.898
2020-12-17 02:20:00    010958       092737        103410662.841
2020-12-17 02:30:00    010959       092740        103420676.151
2020-12-17 02:40:00    010959       092743        103430689.827
2020-12-17 02:50:00    011000       092746        103440703.871
2020-12-17 03:00:00    011001       092750        103450718.281
2020-12-17 03:10:00    011001       092753        103460733.057
2020-12-17 03:20:00    011002       092756        103470748.200
2020-12-17 03:30:00    011003       092760        103480763.710
2020-12-17 03:40:00    011003       092803        103490779.586
2020-12-17 03:50:00    011004       092806        103500795.828
2020-12-17 04:00:00    011005       092810        103510812.436
2020-12-17 04:10:00    011006       092813        103520829.411
2020-12-17 04:20:00    011006       092816        103530846.752
2020-12-17 04:30:00    011007       092820        103540864.458
2020-12-17 04:40:00    011008       092823        103550882.531
2020-12-17 04:50:00    011008       092826        103560900.970
2020-12-17 05:00:00    011009       092830        103570919.774
2020-12-17 05:10:00    011010       092833        103580938.944
2020-12-17 05:20:00    011010       092836        103590958.480
2020-12-17 05:30:00    011011       092840        103600978.381
2020-12-17 05:40:00    011012       092843        103610998.648
2020-12-17 05:50:00    011012       092846        103621019.281
2020-12-17 06:00:00    011013       092850        103631040.278
2020-12-17 06:10:00    011014       092853        103641061.642
2020-12-17 06:20:00    011015       092856        103651083.370
2020-12-17 06:30:00    011015       092860        103661105.463
2020-12-17 06:40:00    011016       092903        103671127.922
2020-12-17 06:50:00    011017       092906        103681150.746
2020-12-17 07:00:00    011017       092910        103691173.935
2020-12-17 07:10:00    011018       092913        103701197.488
2020-12-17 07:20:00    011019       092916        103711221.407
2020-12-17 07:30:00    011019       092920        103721245.690
2020-12-17 07:40:00    011020       092923        103731270.338
2020-12-17 07:50:00    011021       092926        103741295.350
2020-12-17 08:00:00    011021       092930        103751320.727
2020-12-17 08:10:00    011022       092933        103761346.469
2020-12-17 08:20:00    011023       092936        103771372.575
2020-12-17 08:30:00    011024       092940        103781399.045
2020-12-17 08:40:00    011024       092943        103791425.880
2020-12-17 08:50:00    011025       092946        103801453.079
2020-12-17 09:00:00    011026       092950        103811480.642
2020-12-17 09:10:00    011026       092953        103821508.569
2020-12-17 09:20:00    011027       092956        103831536.860
2020-12-17 09:30:00    011028       092960        103841565.515
2020-12-17 09:40:00    011028       093003        103851594.534
2020-12-17 09:50:00    011029       093006        103861623.917
2020-12-17 10:00:00    011030       093010        103871653.663
2020-12-17 10:10:00    011031       093013        103881683.773
2020-12-17 10:20:00    011031       093016        103891714.247
2020-12-17 10:30:00    011032       093020        103901745.084
2020-12-17 10:40:00    011033       093023        103911776.285
2020-12-17 10:50:00    011033       093026        103921807.849
2020-12-17 11:00:00    011034       093030        103931839.776
2020-12-17 11:10:00    011035       093033        103941872.067
2020-12-17 11:20:00    011035       093036        103951904.721
2020-12-17 11:30:00    011036       093040        103961937.737
2020-12-17 11:40:00    011037       093043        103971971.117
2020-12-17 11:50:00    011037       093046        103982004.860
2020-12-17 12:00:00    011038       093050        103992038.966
2020-12-17 12:10:00    011039       093053        104002073.435
2020-12-17 12:20:00    011040       093056        104012108.266
2020-12-17 12:30:00    011040       093060        104022143.460
2020-12-17 12:40:00    011041       093103        104032179.017
2020-12-17 12:50:00    011042       093106        104042214.936
2020-12-17 13:00:00    011042       093110        104052251.218
2020-12-17 13:10:00    011043       093113        104062287.862
2020-12-17 13:20:00    011044       093116        104072324.868
2020-12-17 13:30:00    011044       093120        104082362.237
2020-12-17 13:40:00    011045       093123        104092399.968
2020-12-17 13:50:00    011046       093126        104102438.061
2020-12-17 14:00:00    011046       093130        104112476.516
2020-12-17 14:10:00    011047       093133        104122515.333
2020-12-17 14:20:00    011048       093136        104132554.512
2020-12-17 14:30:00    011049       093140        104142594.053
2020-12-17 14:40:00    011049       093143        104152633.956
2020-12-17 14:50:00    011050       093146        104162674.221
2020-12-17 15:00:00    011051       093150        104172714.847
2020-12-17 15:10:00    011051       093153        104182755.834
2020-12-17 15:20:00    011052       093156        104192797.184
2020-12-17 15:30:00    011053       093160        104202838.894
2020-12-17 15:40:00    011053       093203        104212880.967
2020-12-17 15:50:00    011054       093206        104222923.400
2020-12-17 16:00:00    011055       093210        104232966.195
2020-12-17 16:10:00    011055       093213        104243009.350
2020-12-17 16:20:00    011056       093216        104253052.867
2020-12-17 16:30:00    011057       093220        104263096.745
2020-12-17 16:40:00    011058       093223        104273140.984
2020-12-17 16:50:00    011058       093226        104283185.584
2020-12-17 17:00:00    011059       093230        104293230.545
2020-12-17 17:10:00    011060       093233        104303275.866
2020-12-17 17:20:00    011100       093236        104313321.548
2020-12-17 17:30:00    011101       093240        104323367.591
2020-12-17 17:40:00    011102       093243        104333413.995
2020-12-17 17:50:00    011102       093247        104343460.758
2020-12-17 18:00:00    011103       093250        104353507.883
2020-12-17 18:10:00    011104       093253        104363555.367
2020-12-17 18:20:00    011105       093257        104373603.212
2020-12-17 18:30:00    011105       093260        104383651.417
2020-12-17 18:40:00    011106       093303        104393699.983
2020-12-17 18:50:00    011107       093307        104403748.908
2020-12-17 19:00:00    011107       093310        104413798.193
2020-12-17 19:10:00    011108       093313        104423847.839
2020-12-17 19:20:00    011109       093317        104433897.844
2020-12-17 19:30:00    011109       093320        104443948.209
2020-12-17 19:40:00    011110       093323        104453998.934
2020-12-17 19:50:00    011111       093327        104464050.018
2020-12-17 20:00:00    011111       093330        104474101.462
2020-12-17 20:10:00    011112       093333        104484153.266
2020-12-17 20:20:00    011113       093337        104494205.429
2020-12-17 20:30:00    011114       093340        104504257.951
2020-12-17 20:40:00    011114       093343        104514310.833
2020-12-17 20:50:00    011115       093347        104524364.074
2020-12-17 21:00:00    011116       093350        104534417.674
2020-12-17 21:10:00    011116       093353        104544471.633
2020-12-17 21:20:00    011117       093357        104554525.952
2020-12-17 21:30:00    011118       093400        104564580.629
2020-12-17 21:40:00    011118       093404        104574635.665
2020-12-17 21:50:00    011119       093407        104584691.060
2020-12-17 22:00:00    011120       093410        104594746.814
2020-12-17 22:10:00    011121       093414        104604802.927
2020-12-17 22:20:00    011121       093417        104614859.398
2020-12-17 22:30:00    011122       093420        104624916.228
2020-12-17 22:40:00    011123       093424        104634973.417
2020-12-17 22:50:00    011123       093427        104645030.964
2020-12-17 23:00:00    011124       093430        104655088.869
2020-12-17 23:10:00    011125       093434        104665147.132
2020-12-17 23:20:00    011125       093437        104675205.754
2020-12-17 23:30:00    011126       093440        104685264.734
2020-12-17 23:40:00    011127       093444        104695324.072
2020-12-17 23:50:00    011127       093447        104705383.768
2020-12-18 00:00:00    011128       093450        104715443.822
2020-12-18 00:10:00    011129       093454        104725504.234
2020-12-18 00:20:00    011130       093457        104735565.004
2020-12-18 00:30:00    011130       093501        104745626.132
2020-12-18 00:40:00    011131       093504        104755687.617
2020-12-18 00:50:00    011132       093507        104765749.460
2020-12-18 01:00:00    011132       093511        104775811.661
2020-12-18 01:10:00    011133       093514        104785874.219
2020-12-18 01:20:00    011134       093517        104795937.134
2020-12-18 01:30:00    011134       093521        104806000.407
2020-12-18 01:40:00    011135       093524        104816064.037
2020-12-18 01:50:00    011136       093527        104826128.024
2020-12-18 02:00:00    011137       093531        104836192.369
2020-12-18 02:10:00    011137       093534        104846257.071
2020-12-18 02:20:00    011138       093537        104856322.129
2020-12-18 02:30:00    011139       093541        104866387.545
2020-12-18 02:40:00    011139       093544        104876453.317
2020-12-18 02:50:00    011140       093548        104886519.446
2020-12-18 03:00:00    011141       093551        104896585.932
2020-12-18 03:10:00    011141       093554        104906652.775
2020-12-18 03:20:00    011142       093558        104916719.975
2020-12-18 03:30:00    011143       093601        104926787.530
2020-12-18 03:40:00    011144       093604        104936855.443
2020-12-18 03:50:00    011144       093608        104946923.712
2020-12-18 04:00:00    011145       093611        104956992.337
2020-12-18 04:10:00    011146       093614        104967061.318
2020-12-18 04:20:00    011146       093618        104977130.656
2020-12-18 04:30:00    011147       093621        104987200.350
2020-12-18 04:40:00    011148       093624        104997270.400
2020-12-18 04:50:00    011148       093628        105007340.806
2020-12-18 05:00:00    011149       093631        105017411.568
2020-12-18 05:10:00    011150       093635        105027482.685
2020-12-18 05:20:00    011150       093638        105037554.159
2020-12-18 05:30:00    011151       093641        105047625.988
2020-12-18 05:40:00    011152       093645        105057698.173
2020-12-18 05:50:00    011153       093648        105067770.714
2020-12-18 06:00:00    011153       093651        105077843.610
2020-12-18 06:10:00    011154       093655        105087916.862
2020-12-18 06:20:00    011155       093658        105097990.469
2020-12-18 06:30:00    011155       093701        105108064.431
2020-12-18 06:40:00    011156       093705        105118138.749
2020-12-18 06:50:00    011157       093708        105128213.422
2020-12-18 07:00:00    011157       093712        105138288.450
2020-12-18 07:10:00    011158       093715        105148363.833
2020-12-18 07:20:00    011159       093718        105158439.571
2020-12-18 07:30:00    011160       093722        105168515.664
2020-12-18 07:40:00    011200       093725        105178592.112
2020-12-18 07:50:00    011201       093728        105188668.915
2020-12-18 08:00:00    011202       093732        105198746.072
2020-12-18 08:10:00    011202       093735        105208823.584
2020-12-18 08:20:00    011203       093738        105218901.451
2020-12-18 08:30:00    011204       093742        105228979.673
2020-12-18 08:40:00    011204       093745        105239058.248
2020-12-18 08:50:00    011205       093749        105249137.179
2020-12-18 09:00:00    011206       093752        105259216.463
2020-12-18 09:10:00    011207       093755        105269296.102
2020-12-18 09:20:00    011207       093759        105279376.095
2020-12-18 09:30:00    011208       093802        105289456.442
2020-12-18 09:40:00    011209       093805        105299537.144
2020-12-18 09:50:00    011209       093809        105309618.199
2020-12-18 10:00:00    011210       093812        105319699.608
2020-12-18 10:10:00    011211       093816        105329781.371
2020-12-18 10:20:00    011211       093819        105339863.488
2020-12-18 10:30:00    011212       093822        105349945.959
2020-12-18 10:40:00    011213       093826        105360028.783
2020-12-18 10:50:00    011214       093829        105370111.961
2020-12-18 11:00:00    011214       093832        105380195.493
2020-12-18 11:10:00    011215       093836        105390279.378
2020-12-18 11:20:00    011216       093839        105400363.616
2020-12-18 11:30:00    011216       093842        105410448.208
2020-12-18 11:40:00    011217       093846        105420533.153
2020-12-18 11:50:00    011218       093849        105430618.451
2020-12-18 12:00:00    011218       093853        105440704.102
2020-12-18 12:10:00    011219       093856        105450790.107
2020-12-18 12:20:00    011220       093859        105460876.464
2020-12-18 12:30:00    011221       093903        105470963.175
2020-12-18 12:40:00    011221       093906        105481050.238
2020-12-18 12:50:00    011222       093909        105491137.654
2020-12-18 13:00:00    011223       093913        105501225.423
2020-12-18 13:10:00    011223       093916        105511313.545
2020-12-18 13:20:00    011224       093920        105521402.019
2020-12-18 13:30:00    011225       093923        105531490.845
2020-12-18 13:40:00    011225       093926        105541580.025
2020-12-18 13:50:00    011226       093930        105551669.556
2020-12-18 14:00:00    011227       093933        105561759.440
2020-12-18 14:10:00    011228       093936        105571849.677
2020-12-18 14:20:00    011228       093940        105581940.265
2020-12-18 14:30:00    011229       093943        105592031.206
2020-12-18 14:40:00    011230       093947        105602122.498
2020-12-18 14:50:00    011230       093950        105612214.143
2020-12-18 15:00:00    011231       093953        105622306.140
2020-12-18 15:10:00    011232       093957        105632398.488
2020-12-18 15:20:00    011232       094000        105642491.189
2020-12-18 15:30:00    011233       094003        105652584.241
2020-12-18 15:40:00    011234       094007        105662677.645
2020-12-18 15:50:00    011235       094010        105672771.400
2020-12-18 16:00:00    011235       094014        105682865.507
2020-12-18 16:10:00    011236       094017        105692959.966
2020-12-18 16:20:00    011237       094020        105703054.776
2020-12-18 16:30:00    011237       094024        105713149.937
2020-12-18 16:40:00    011238       094027        105723245.450
2020-12-18 16:50:00    011239       094030        105733341.314
2020-12-18 17:00:00    011239       094034        105743437.529
2020-12-18 17:10:00    011240       094037        105753534.095
2020-12-18 17:20:00    011241       094041        105763631.012
2020-12-18 17:30:00    011242       094044        105773728.280
2020-12-18 17:40:00    011242       094047        105783825.900
2020-12-18 17:50:00    011243       094051        105793923.869
2020-12-18 18:00:00    011244       094054        105804022.190
2020-12-18 18:10:00    011244       094058        105814120.862
2020-12-18 18:20:00    011245       094101        105824219.884
2020-12-18 18:30:00    011246       094104        105834319.256
2020-12-18 18:40:00    011246       094108        105844418.979
2020-12-18 18:50:00    011247       094111        105854519.053
2020-12-18 19:00:00    011248       094114        105864619.477
2020-12-18 19:10:00    011249       094118        105874720.251
2020-12-18 19:20:00    011249       094121        105884821.376
2020-12-18 19:30:00    011250       094125        105894922.850
2020-12-18 19:40:00    011251       094128        105905024.675
2020-12-18 19:50:00    011251       094131        105915126.850
2020-12-18 20:00:00    011252       094135        105925229.375
2020-12-18 20:10:00    011253       094138        105935332.250
2020-12-18 20:20:00    011253       094141        105945435.474
2020-12-18 20:30:00    011254       094145        105955539.049
2020-12-18 20:40:00    011255       094148        105965642.973
2020-12-18 20:50:00    011256       094152        105975747.247
2020-12-18 21:00:00    011256       094155        105985851.870
2020-12-18 21:10:00    011257       094158        105995956.843
2020-12-18 21:20:00    011258       094202        106006062.165
2020-12-18 21:30:00    011258       094205        106016167.837
2020-12-18 21:40:00    011259       094209        106026273.858
2020-12-18 21:50:00    011260       094212        106036380.229
2020-12-18 22:00:00    011300       094215        106046486.948
2020-12-18 22:10:00    011301       094219        106056594.017
2020-12-18 22:20:00    011302       094222        106066701.435
2020-12-18 22:30:00    011303       094225        106076809.202
2020-12-18 22:40:00    011303       094229        106086917.318
2020-12-18 22:50:00    011304       094232        106097025.782
2020-12-18 23:00:00    011305       094236        106107134.596
2020-12-18 23:10:00    011305       094239        106117243.758
